"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NKX2-3",0.00504114842100685,0.419089627710337,0.107,0.078,1
"NUTM2B",0.00504796688897731,0.296660832448579,0.113,0.083,1
"KHDRBS1",0.00505550400063711,0.425849862223895,0.884,0.858,1
"CCPG1",0.00506084758159115,0.569574212017757,0.441,0.385,1
"PCK1",0.0050748560147033,0.490904152114325,0.282,0.232,1
"AL049629.2",0.00507831223792308,0.250268408186907,0.112,0.082,1
"VAPB",0.00508079662514908,-0.273610075039247,0.908,0.893,1
"SLC39A2",0.0051035824393513,-1.58426873155004,0.148,0.112,1
"PAK1IP1",0.0051071034428015,-0.387710632542642,0.632,0.563,1
"DNAJC25",0.00510866302805754,-0.420069728444616,0.202,0.161,1
"EIF3A",0.00512791595971605,-0.360301945063799,0.908,0.878,1
"FAM229B",0.00517113985339762,-0.440188178663568,0.626,0.56,1
"ADAMTS1",0.00517150508152833,-0.339282078078941,0.3,0.25,1
"TAS2R50",0.00520864987521125,0.413890400327309,0.133,0.1,1
"SOX10",0.00526485414872774,-0.456287051757357,0.263,0.212,1
"HS3ST3B1",0.0052673239662132,0.465693020727831,0.822,0.789,1
"C4orf46",0.00529943271744885,-0.555058296875339,0.213,0.169,1
"CTHRC1",0.00533904274189466,-0.803406527606404,0.46,0.396,1
"IFITM2",0.00536823586084646,-0.422921374993497,0.189,0.149,1
"IFNA8",0.00541190786201095,0.66241188156205,0.115,0.085,1
"MAVS",0.00542200895332279,-0.286658109449265,0.697,0.647,1
"LACTBL1",0.00542423350825306,-0.425643584104197,0.464,0.405,1
"SLC18B1",0.00543696920491388,0.438799009299404,0.891,0.864,1
"SUMO2",0.00544449793477052,-0.257013711066788,0.738,0.665,1
"GPIHBP1",0.00544742045091515,-0.376432265449552,0.142,0.106,1
"SYCP2L",0.005495774284607,0.307421916491018,0.912,0.892,1
"SPINK7",0.0055177893277535,0.296104446587352,0.144,0.109,1
"CUZD1",0.00553501911592168,0.27144235776221,0.583,0.531,1
"BARX2",0.00555919872919503,0.254058267970764,0.918,0.916,1
"ZNF711",0.00556585598621476,-0.285896542372083,0.673,0.603,1
"HACL1",0.00556612358518026,0.339110495861555,0.87,0.842,1
"TMEM219",0.00565313199927756,0.548979348816957,0.834,0.785,1
"SLC48A1",0.00566913886582657,-1.40538357637219,0.42,0.359,1
"PNMA8C",0.00571254367661257,1.1415890503797,0.231,0.186,1
"XCL1",0.00572849201924844,0.328247436557875,0.328,0.279,1
"BNIP1",0.00574301041443368,0.300717708355853,0.648,0.594,1
"TM7SF3",0.00577300031987225,-0.261886970392249,0.837,0.794,1
"OR8K1",0.00578011461661406,0.313655663383018,0.105,0.076,1
"ZNF365",0.00579802579309449,0.815981005884356,0.241,0.197,1
"ZNF614",0.00579931864388579,0.396086679059297,0.645,0.595,1
"ACAT2",0.00580975635765969,-0.723185303392057,0.639,0.58,1
"GPR183",0.00582414321365745,-1.37936358901175,0.151,0.115,1
"TRMT10C",0.0058493546524103,-0.281912194910986,0.312,0.257,1
"IFNL1",0.00589896302311884,0.572203761045695,0.164,0.127,1
"ANKRD49",0.00591670936634406,-0.829899442931892,0.325,0.27,1
"USP3",0.00593104988792674,-0.258303991070055,0.857,0.827,1
"TAS2R41",0.00596442757655276,0.418969574505883,0.113,0.083,1
"EMC1",0.00597710831132112,-0.460889937223355,0.738,0.694,1
"VSX1",0.00598788940587265,0.629480442752583,0.397,0.338,1
"GNPDA1",0.00598793152139198,-0.847712295280967,0.686,0.621,1
"MRPS14",0.00599068506584281,-0.500023034624428,0.48,0.415,1
"AGGF1",0.00599670562930618,0.616628178258648,0.199,0.16,1
"MS4A18",0.00599813671267588,0.271559188938989,0.558,0.496,1
"NAP1L5",0.00605200099380107,-1.11372122976557,0.115,0.084,1
"GPALPP1",0.00605966783765153,-0.642760337607392,0.629,0.562,1
"INO80C",0.00606302491149396,0.85086227267491,0.401,0.343,1
"MRPL48",0.00609770851606296,-0.37371747292045,0.955,0.955,1
"GBP3",0.00610399708122562,0.36626202402165,0.635,0.563,1
"HOXB13",0.00610520432222892,0.946066247350178,0.158,0.124,1
"CHGB",0.00615712143961126,-0.912032994116045,0.588,0.522,1
"LILRA5",0.00615725993857145,-0.457473020454547,0.228,0.183,1
"ROPN1B",0.00617396405466112,0.969849396663219,0.511,0.44,1
"ATP6V1G1",0.00623858154348972,-0.375935606573047,0.564,0.496,1
"HNRNPH2",0.00625675753872855,0.831548127918735,0.153,0.118,1
"AQP11",0.00629212116380762,-0.873865953244577,0.154,0.119,1
"HEATR6",0.00632998570585627,0.423329967365742,0.759,0.707,1
"SRSF8",0.00635525551316673,-1.552075230986,0.201,0.159,1
"SSTR1",0.00638998048797906,0.785558913718972,0.17,0.134,1
"FPGT-TNNI3K",0.00639841020460346,0.843171441882945,0.339,0.283,1
"CLEC4M",0.00640575383986056,0.256527924594906,0.304,0.26,1
"C10orf113",0.00641196924536167,-0.442211724243831,0.144,0.11,1
"PARP4",0.00645287049318333,-0.283374769189425,0.515,0.46,1
"UBE2V2",0.00646826031068496,0.253885952500693,0.931,0.916,1
"BCAS2",0.00647587394030012,-0.759312548271395,0.669,0.592,1
"TIGD5",0.00649361609519496,-0.978821537229419,0.107,0.079,1
"NPIPB5",0.00649731835297997,-0.47862307103147,0.476,0.488,1
"PCDHB13",0.00649840246789009,1.31392908886332,0.204,0.165,1
"NDUFA7",0.00657784518034486,-0.577927486121702,0.114,0.084,1
"PIP4K2A",0.00657811356260095,-0.465511422257881,0.991,0.988,1
"CARF",0.00658957505505656,-0.356128856122085,0.544,0.477,1
"LNPEP",0.00659182700879726,0.436916387701104,0.956,0.951,1
"TAS2R3",0.00664375198803808,0.609887783414629,0.11,0.081,1
"PNMA1",0.00672841773349423,-0.921862647883488,0.141,0.106,1
"ENO1",0.00677170646729245,-0.521674738102735,0.6,0.536,1
"SOCS5",0.00678649000695745,0.496332689409862,0.408,0.351,1
"LAMP1",0.00679014297479954,-0.383376728487424,0.667,0.616,1
"ZNF300",0.0068584656078386,-0.52998854851052,0.412,0.359,1
"FEM1C",0.006867753747006,-0.642545958854367,0.695,0.64,1
"DNAJC8",0.00690970120819947,0.350998372653166,0.863,0.84,1
"COMMD8",0.00692207337901163,0.392027123779846,0.488,0.424,1
"GBP5",0.0069864149242485,-0.29220166851746,0.416,0.359,1
"NIPSNAP3A",0.00699386838143947,-1.04155405904504,0.446,0.393,1
"OR51G1",0.00699551079289454,-1.41421442684959,0.111,0.082,1
"SLC35B1",0.00700610663221596,-1.4906864037262,0.366,0.309,1
"OR4C12",0.0070252007338473,0.894357451919938,0.178,0.14,1
"S100A9",0.0070345545696999,0.352730654225346,0.172,0.134,1
"ARMCX2",0.00705038170511042,1.26989835965476,0.142,0.109,1
"TOPORS",0.00705280808462131,-0.667010307740317,0.491,0.425,1
"TMEM74B",0.00709636749628216,-1.54076372554396,0.106,0.078,1
"NBPF6",0.00710514916867641,0.510397467061968,0.285,0.235,1
"C7orf31",0.0071498931581702,0.48054257373145,0.875,0.846,1
"SLC25A4",0.00720931053704113,-0.286053901246536,0.354,0.299,1
"CYCS",0.00722627887415004,-0.289730473470228,0.329,0.275,1
"MRPS24",0.00724221657223372,1.05605446314362,0.117,0.087,1
"SAT2",0.00727908334859543,-0.60631234856536,0.114,0.084,1
"PPAT",0.00731646071312126,0.43622408621522,0.696,0.644,1
"GGH",0.00735141773610814,1.10627782918735,0.697,0.639,1
"SLC35E2B",0.00738584717891879,-0.315954632240194,0.585,0.522,1
"SPTY2D1OS",0.00742529501438622,-0.382065615851169,0.597,0.535,1
"SFTPA2",0.00744354028137864,0.792174023464082,0.209,0.168,1
"OR51D1",0.00748932818078508,-0.71289926336471,0.307,0.255,1
"JUN",0.00749385984071705,-0.701942264872387,0.121,0.091,1
"SMIM17",0.00749394437712429,-0.31799788595528,0.485,0.418,1
"SPATA13",0.0075623595333134,-0.855951626246295,0.387,0.335,1
"PRH2",0.00757483695447691,0.558305544495995,0.105,0.077,1
"MYL6B",0.0076158193043047,-0.668841088429071,0.166,0.13,1
"PRSS1",0.00761668231738308,0.372860722446164,0.235,0.193,1
"YPEL3",0.00764381256123537,0.32631217583587,0.229,0.184,1
"TMSB15A",0.00769055829446274,0.785598571296441,0.107,0.079,1
"GEMIN7",0.00771291757688298,-0.515406388684577,0.107,0.08,1
"GPATCH11",0.00772068536859355,0.294534567942813,0.594,0.537,1
"ATP1B2",0.00772621193832131,-0.306899818761129,0.49,0.422,1
"RNASE7",0.00779291094397279,0.772501081074606,0.15,0.115,1
"HSPA13",0.00787445029995823,0.484119466867183,0.465,0.404,1
"MED7",0.00788335496525034,1.82927023573342,0.243,0.199,1
"LAMTOR3",0.00795355413359013,0.681621436843418,0.564,0.497,1
"EIF3G",0.00796330768971109,0.810102978830845,0.146,0.112,1
"PRC1",0.00796357176750194,0.925449254400738,0.213,0.168,1
"NDUFV3",0.00801258140992777,-0.260853057055145,0.766,0.722,1
"YAF2",0.00802310346578433,0.330509946742256,0.937,0.935,1
"HIST2H2BE",0.00803140713154592,-1.24745242596498,0.154,0.12,1
"CDV3",0.00805796844751227,-0.342546589566039,0.628,0.567,1
"PRKCG",0.00806490437925722,0.374696957013084,0.614,0.564,1
"ZNF587",0.00807621166897374,0.309171010685052,0.463,0.409,1
"POGLUT1",0.00810484042942084,-0.484463161288031,0.758,0.72,1
"OR6X1",0.00823775987676621,0.525941928305468,0.122,0.093,1
"CEACAM5",0.0082702455109935,0.315790878015019,0.288,0.244,1
"NEMP2",0.0083119370189526,0.326924385195249,0.724,0.683,1
"TPR",0.00834841161071352,-0.521629261036079,0.876,0.878,1
"RAB13",0.00837662380085457,-0.97301139296183,0.125,0.094,1
"PDE4B",0.00840571625977015,-0.280058757143197,0.998,0.999,1
"RBM14",0.00843774527781304,-0.779680884685829,0.229,0.185,1
"ZBTB33",0.00845985385246189,-0.321876290155808,0.26,0.214,1
"PYCR2",0.00847873275972907,-0.779265716037516,0.143,0.109,1
"TM2D3",0.00848220713202221,-0.609112824077569,0.738,0.707,1
"TMEM205",0.00853522843097776,0.349623335438759,0.119,0.09,1
"PABPN1",0.00857450462797835,-0.274318529968609,0.203,0.162,1
"USPL1",0.0085790457665635,-0.310353227614187,0.875,0.851,1
"IMPAD1",0.00869434550005349,0.25702532950815,0.843,0.802,1
"PHLDA3",0.00869519548985695,-0.5930767874881,0.182,0.145,1
"C2orf15",0.00870640188947939,-0.382964613633167,0.135,0.103,1
"LAPTM4A",0.00870866581552543,-0.540252156719563,0.659,0.607,1
"HIST1H2BD",0.0087132179355796,1.04800509291887,0.201,0.162,1
"AL139353.1",0.00876114329378714,0.845483008960377,0.134,0.102,1
"SMPDL3A",0.00876588834593594,0.468167026641112,0.629,0.592,1
"CPA3",0.0087711423860272,0.436097883957877,0.227,0.186,1
"UBE2F",0.0088170254716537,-0.834236157637447,0.343,0.287,1
"TRIM49D1",0.00883004968757251,0.272669652064637,0.154,0.12,1
"CD3EAP",0.00883807362132186,-0.555254807255318,0.146,0.112,1
"SRP9",0.00884308782927568,-0.28788541487832,0.633,0.576,1
"LRRTM2",0.0089189292053886,-0.951812356637161,0.318,0.268,1
"GHITM",0.00895124168549362,-1.84067811908522,0.557,0.499,1
"CHML",0.00895460572578563,-0.281951971635819,0.313,0.263,1
"OR11L1",0.00896291256473196,0.277620799184426,0.115,0.085,1
"OLIG2",0.00899802435379792,-1.96892709966286,0.157,0.119,1
"CCDC58",0.00900082577633094,-0.256301653776608,0.747,0.697,1
"UBQLN2",0.0090058744987328,-0.985818630191031,0.197,0.16,1
"WASHC1",0.00903772727282163,-0.37869353497328,0.544,0.484,1
"SYCP3",0.00904029569393097,-0.513624966524628,0.289,0.242,1
"CHMP2A",0.00904722480907293,-0.459069476160405,0.192,0.152,1
"RBM12",0.00908256701278426,-1.47916766556254,0.314,0.265,1
"TNFAIP8L3",0.00914852894562652,1.16067139919604,0.205,0.167,1
"PTOV1",0.00915698069122902,-0.594174893705258,0.158,0.123,1
"TCF25",0.00918002345467222,-0.492412473137527,0.668,0.614,1
"KRTAP11-1",0.00919754095144816,0.264994904748415,0.123,0.092,1
"RD3L",0.00921681450677547,0.437828880931694,0.152,0.117,1
"CXCR4",0.0092854665575027,-0.946406083893964,0.16,0.127,1
"DDIT4L",0.00931977984153176,2.16767218146667,0.146,0.113,1
"ZNF440",0.00933204703351769,0.410156636270411,0.756,0.707,1
"DEFB112",0.00934238197523917,0.261046020998673,0.242,0.2,1
"PYURF",0.00942239403709809,0.690943622799927,0.213,0.176,1
"ZNF470",0.0095199650659197,0.423311874085655,0.68,0.624,1
"ZSCAN5C",0.00964559074779166,0.30299126046924,0.445,0.389,1
"CAMK2N1",0.00965581713447843,-0.689484895905995,0.324,0.357,1
"SNRPD2",0.0097225323843987,-0.606981917492482,0.385,0.326,1
"ARHGAP21",0.00974292588611974,-0.348340512345524,0.987,0.987,1
"ATP6AP2",0.00974727325577559,0.750321259411464,0.783,0.725,1
"TUFM",0.0097479442178565,0.435644964257075,0.22,0.178,1
"KBTBD8",0.00977017167734157,-0.372189836409955,0.524,0.459,1
"LGI3",0.00977422416584835,0.358081773436368,0.301,0.252,1
"FAM170B",0.00977886752105041,0.367764604652547,0.13,0.1,1
"POLR2L",0.009807303651514,0.732896704442812,0.13,0.099,1
"NDUFB3",0.00984898888820624,-0.412280040501512,0.663,0.598,1
"NDUFB10",0.010033910917474,-0.276952576686951,0.162,0.126,1
"CLEC5A",0.010089085366635,0.823841330891205,0.323,0.27,1
"LDHAL6B",0.0100941252636185,0.496713281832707,0.105,0.078,1
"SPINK13",0.0101027362053466,0.36632343553774,0.192,0.155,1
"FAM124A",0.0101208613518648,-0.374248249743552,0.825,0.807,1
"PZP",0.0101655071495919,-0.289987692185119,0.899,0.875,1
"ZFC3H1",0.010246029482314,-0.429693208959457,0.871,0.879,1
"TFAM",0.0102479617698293,0.299395755530844,0.564,0.504,1
"CCL14",0.0103682918883221,0.576991752904955,0.163,0.13,1
"TMEM176A",0.0103748546706126,-2.1548638618183,0.214,0.176,1
"PPP3R1",0.0103899390617965,0.966560941430286,0.209,0.172,1
"ZEB2",0.0104042949449183,-0.544507217649889,0.974,0.973,1
"PAQR6",0.0104229513547945,-0.525317863194669,0.173,0.137,1
"PELO",0.0104245557227273,0.593521223925311,0.198,0.16,1
"MRPL51",0.0104386903416398,-0.397576966711263,0.188,0.152,1
"PSMB5",0.01047777678316,-0.744460275925889,0.659,0.612,1
"ZNF14",0.0105142378578868,0.394416727909073,0.731,0.674,1
"RPS7",0.0105426128517347,-0.387611566321207,0.376,0.323,1
"MLF1",0.0105473800680058,-0.481817720080139,0.814,0.756,1
"SFPQ",0.010575145716506,-0.544582242249686,0.711,0.707,1
"MGST3",0.010590739397263,-0.693178640283891,0.801,0.773,1
"DNAJB1",0.0106162985398755,-2.30629173140661,0.305,0.251,1
"MRPL18",0.0106527129201971,-1.30611992660036,0.389,0.33,1
"CACNG7",0.0106671719871943,0.29085120891858,0.785,0.747,1
"ACADVL",0.0106807220515921,-0.650119133696335,0.225,0.183,1
"BAZ2B",0.0107247760013675,-0.281562971708933,0.992,0.995,1
"YWHAH",0.0107599801044229,0.547471780470713,0.236,0.195,1
"KIAA1024L",0.0107733268031783,0.75515452503014,0.238,0.199,1
"ZNF415",0.0108053468555117,-0.475113583275412,0.654,0.598,1
"C1QA",0.0108412043148794,-1.72812690163009,0.156,0.122,1
"DOCK10",0.010869418526247,-0.380489648449584,0.994,0.997,1
"REG1B",0.010874978484593,0.301594298870169,0.223,0.184,1
"CREBZF",0.0109054842806768,-0.543893834535358,0.656,0.613,1
"PFN4",0.010961359923969,0.663901866780142,0.152,0.12,1
"MRPL52",0.0109775554560141,-0.58224004500466,0.344,0.289,1
"OR4C16",0.011002186586347,0.616954994135334,0.133,0.102,1
"RNF167",0.0110067922484512,0.563679121185487,0.217,0.175,1
"TMEM125",0.0110811218624956,-0.820554393049955,0.195,0.157,1
"PCDHA6",0.0111023670054021,0.431170553098876,0.109,0.082,1
"STRADB",0.0111051594799711,1.11225294542133,0.758,0.715,1
"ZNF45",0.0111166415462376,0.924160263634272,0.56,0.508,1
"LBR",0.0111594931722386,-0.302017944272122,0.709,0.651,1
"SRRM1",0.0111975334359929,-0.294789175351564,0.875,0.876,1
"RPS10",0.011307524094776,0.876159014070556,0.144,0.111,1
"KRT10",0.0113768753395796,0.372977308320075,0.234,0.193,1
"AUNIP",0.0114088589026929,0.312441699090856,0.818,0.777,1
"DCUN1D3",0.0114238419063644,0.835759525200388,0.392,0.342,1
"CYP2R1",0.011434709453398,-0.656314396587867,0.573,0.517,1
"TMEM19",0.0114566951190369,0.439626629233448,0.521,0.454,1
"ANKZF1",0.0115286721626303,-1.14103627469082,0.287,0.235,1
"GATM",0.0115313146830526,-0.405937417301806,0.825,0.792,1
"THAP10",0.0116074128832072,-1.40806561264714,0.143,0.113,1
"KLHL4",0.0116613603133722,-0.325424665947699,0.974,0.951,1
"STAMBP",0.0116620772964434,-0.576021365011973,0.888,0.868,1
"PCDHGA5",0.0117020206356156,-0.306623254543597,0.149,0.118,1
"GPX8",0.011715194363799,-0.351707780548464,0.286,0.24,1
"CACYBP",0.0118265345286396,-0.539236921357524,0.497,0.439,1
"CSDE1",0.0118288174851893,0.552798928499825,0.877,0.839,1
"DEFB106A",0.0118699946244198,0.452338624890628,0.104,0.078,1
"OR1J1",0.0118994372445851,1.70273989721174,0.155,0.122,1
"NPY5R",0.0119091943431236,0.841678967916945,0.253,0.209,1
"AK6",0.0119432221280912,0.34306120774112,0.639,0.583,1
"ST20",0.0119445208067653,-0.721729054544757,0.106,0.079,1
"ZNF25",0.0119623772131273,-0.339263173204727,0.812,0.756,1
"C5orf15",0.01196864310737,0.318704280595001,0.611,0.562,1
"OR5M11",0.0120210338092464,0.430362781334138,0.108,0.081,1
"HOXA1",0.0120914469705729,0.302916294042056,0.131,0.101,1
"OAS2",0.0121051332568916,-0.468778514830798,0.432,0.377,1
"ACP1",0.0121701727684965,-0.749938597842395,0.512,0.452,1
"ZNF585A",0.0121723610093789,-0.537179747998152,0.579,0.519,1
"MRPL44",0.0121884721204609,-0.595585105290511,0.384,0.332,1
"C1QTNF9",0.0122615495412942,0.501837451314155,0.116,0.088,1
"PIRT",0.012262455994043,-1.90759095966077,0.226,0.185,1
"NME6",0.0123143159711377,-0.80861495875188,0.466,0.414,1
"IRAK1BP1",0.0123272434548384,0.308945718194471,0.936,0.917,1
"TGDS",0.0123397109955971,-0.364847387800971,0.722,0.66,1
"DCP1B",0.0123896611658764,0.293340101118339,0.686,0.638,1
"EPPIN",0.0124126405409051,0.329480174407266,0.375,0.328,1
"SETMAR",0.0124553972088871,0.390727007540913,0.272,0.224,1
"UQCC3",0.0125053805505847,-1.08289391169565,0.11,0.083,1
"PPP1R3C",0.0125086206500805,-0.805129316618773,0.27,0.229,1
"GTF2IRD2B",0.0125213791126765,-0.409857334088479,0.838,0.782,1
"SLITRK1",0.0125475192303126,-1.03639874604412,0.182,0.146,1
"TRIM59",0.0125528528894384,-0.378241676725342,0.767,0.715,1
"TOMM20",0.0125544968419511,-0.269606305506054,0.727,0.661,1
"SOX9",0.0125598285570898,-0.299751972619137,0.146,0.113,1
"DYNLT3",0.0125993786026885,-2.28465541164393,0.247,0.206,1
"CDKN1B",0.0126107895962119,-0.295304438988592,0.248,0.203,1
"LXN",0.0126321479452968,-0.726930563996788,0.154,0.123,1
"TROVE2",0.0126845749359744,-0.541271706104924,0.789,0.748,1
"ANKRD36",0.0127503045662306,-0.353926932209662,0.968,0.974,1
"TMTC2",0.0127922069891761,-0.264742956589732,0.999,0.998,1
"HEPACAM",0.0128714557686185,-0.479088418748109,0.555,0.487,1
"ATP6V0B",0.0128761575953608,-0.455929479087797,0.282,0.311,1
"AC008676.3",0.0129048366307641,0.283988139264751,0.138,0.107,1
"DCD",0.0129286687915031,0.524570492974913,0.24,0.199,1
"CYTL1",0.0129423731277937,0.529731585130007,0.238,0.197,1
"ZDHHC6",0.0129457942651992,-1.12255225538925,0.644,0.586,1
"SNX22",0.012949505755076,-0.853712566013122,0.212,0.171,1
"PCDHGA2",0.0129495382617031,0.812935321317535,0.166,0.132,1
"FKBP8",0.0130198574649105,0.543587584331681,0.264,0.225,1
"AKAP9",0.0130601734692484,-0.371038753749059,0.986,0.989,1
"RAB14",0.0130759102772342,-0.371991291867703,0.744,0.695,1
"SAYSD1",0.0131105994974934,-0.528344198606586,0.388,0.336,1
"MGP",0.013111022690385,0.48951663223038,0.242,0.204,1
"HLA-DOB",0.0131212577969783,0.501493215869424,0.172,0.139,1
"KBTBD7",0.0131359154620587,-0.262989779626638,0.212,0.175,1
"ITGB1BP1",0.0131776668920718,-0.976469396588269,0.607,0.552,1
"PTGES3L-AARSD1",0.0131917226322298,-0.465440503074352,0.255,0.205,1
"OR56B4",0.0132477491247874,0.309070757960835,0.158,0.124,1
"DEFB134",0.013260063479111,0.266462067586704,0.183,0.148,1
"SOX2",0.0132660941260354,-0.30415200579767,0.176,0.206,1
"TRAV9-1",0.0134134889364655,0.317782006932106,0.107,0.08,1
"COPB2",0.0135360183427106,0.521871443344355,0.799,0.755,1
"MTFR2",0.0135747304456649,0.275720798565808,0.67,0.631,1
"AP4B1",0.0136489327700299,0.974390404848167,0.406,0.35,1
"LELP1",0.0136826657080621,0.589234739991553,0.101,0.076,1
"FIBIN",0.0136951842220102,1.88066724777964,0.148,0.117,1
"UQCR10",0.0137875018910768,-0.662795328668614,0.266,0.218,1
"FCAR",0.013949282913601,0.320072683865946,0.738,0.681,1
"OAZ3",0.0139508253061149,-0.310663783868121,0.221,0.182,1
"COL1A2",0.0139650528145667,0.286242903093137,0.765,0.728,1
"NKX2-4",0.0139679886378466,0.425956832425438,0.102,0.076,1
"FKBP1A",0.0139683598557882,-1.21769438247156,0.233,0.193,1
"LHCGR",0.0139751999480473,0.647412006845802,0.3,0.252,1
"P4HA1",0.0139864532890072,-0.288375995054571,0.959,0.964,1
"ERLIN2",0.014054026534942,-0.440241027932392,0.618,0.58,1
"DCAF16",0.0141529240235107,-0.265326734057075,0.522,0.465,1
"ADHFE1",0.0141657624523243,-0.743366094050823,0.164,0.13,1
"SGCB",0.0142076316407012,-0.361874810507789,0.634,0.573,1
"OR5R1",0.0144525911931602,0.340410488248301,0.104,0.078,1
"OR4S1",0.0146600074310515,0.324130723387523,0.109,0.083,1
"CHRM5",0.0147183444404964,0.70639842845014,0.775,0.735,1
"RDH16",0.0147305249071738,-0.267107483159565,0.426,0.371,1
"OR5P3",0.0147999274498005,0.301479506764573,0.117,0.089,1
"GAMT",0.0148989805457453,-0.545719630068286,0.167,0.132,1
"RBBP9",0.01491470691536,0.636456677087517,0.515,0.462,1
"HAUS3",0.014935216464808,0.33436440340983,0.368,0.32,1
"AGA",0.0149955121969493,-0.355407976378756,0.466,0.409,1
"DGUOK",0.0150018980529387,0.778026504570243,0.744,0.706,1
"SMIM6",0.0150029921197869,-0.254893621558982,0.114,0.087,1
"ZNF649",0.0150142447539842,-0.706789817538089,0.432,0.372,1
"PRAMEF17",0.0151068188833032,-0.802068833357996,0.23,0.19,1
"HIST3H2BB",0.0151905785132441,0.315891553599791,0.123,0.095,1
"ASCL1",0.0152440577459887,-0.687810482435932,0.12,0.093,1
"RBP2",0.0153027764662418,1.21238332245816,0.133,0.103,1
"FADS1",0.0155703685389356,-0.851687607348597,0.459,0.404,1
"SLC35D3",0.0155956951622134,0.262731466111786,0.109,0.082,1
"KBTBD6",0.0156049230025625,-1.65885004501873,0.255,0.212,1
"TYMS",0.0156238880639653,-0.829069240625004,0.499,0.453,1
"FASTKD5",0.0157646334336185,1.97647892694401,0.21,0.172,1
"KMT2E",0.0158601596220753,-0.358493879181093,0.97,0.968,1
"HNRNPA2B1",0.0159411814701284,-0.836220172503866,0.689,0.684,1
"OR7A5",0.0159435139648513,0.955609664062687,0.363,0.31,1
"RXYLT1",0.0159985164539512,-0.628363867397067,0.653,0.603,1
"ZSCAN20",0.0160869072692304,0.305356875114857,0.694,0.657,1
"CD24",0.0160869172911623,-0.808756493475757,0.181,0.147,1
"CCL5",0.0161152990047884,0.309114312206725,0.275,0.232,1
"PRPF4",0.0161298469887068,0.337222162676724,0.687,0.626,1
"NPC2",0.0161344539142264,-0.340215136438158,0.626,0.576,1
"EID3",0.0161790448782972,-1.50573026888096,0.104,0.078,1
"SIKE1",0.0161886750368767,-0.375284607305556,0.52,0.457,1
"TTYH2",0.0161946784509716,-0.263860101841371,0.678,0.62,1
"CT83",0.0163775836913753,0.355913287625346,0.113,0.086,1
"GPRC5D",0.01642209989151,0.308310846758866,0.145,0.114,1
"GLYCTK",0.0164415680971008,0.274775925774366,0.121,0.094,1
"STT3A",0.0164507001047668,0.45230142432152,0.85,0.829,1
"MINDY3",0.0164511172107037,0.443645005418417,0.94,0.92,1
"ACIN1",0.0164942241314325,-0.591245099677624,0.786,0.764,1
"SPATA4",0.016516087476738,-0.337918060864681,0.449,0.393,1
"PLEKHH1",0.0165806603997374,-0.43529107807643,0.918,0.897,1
"TRPC3",0.0165883197435303,0.263944866343926,0.903,0.9,1
"C19orf66",0.0166243248339463,0.817952487774373,0.193,0.159,1
"U2AF1",0.0166601706069285,-0.357296370686861,0.12,0.092,1
"LDHB",0.0168667356584918,0.258728885336208,0.387,0.335,1
"B4GALT6",0.0168786998919236,0.253720673770684,0.893,0.875,1
"CNTNAP4",0.0169301703021362,-0.435500698540792,0.995,0.993,1
"KIF5C",0.0170598577930722,-0.326465517884935,0.972,0.957,1
"MAD2L1",0.0170724983243054,-0.388358169814287,0.448,0.386,1
"AC011462.1",0.0170863753987926,-0.327491472498698,0.188,0.154,1
"VPS13C",0.0171674246438035,-0.263607094831168,0.98,0.97,1
"NIPAL3",0.0174246310496111,-0.618313698848542,0.882,0.87,1
